x	y	Label	Cluster	Mean_Similarity	Max_Similarity	Min_Similarity	Label_ID
0.6636182	-1.7352598	Vita (Passio) Basilisci (5 March)	2	0.003400707410250394	1.0000000000000002	0.0	44
0.20228994	0.39336595	Vita (Passio) Basilisci (5 March)	2	0.003451551308669171	1.0	0.0	45
-1.511214	4.3131785	Vita (Passio) Basilisci (5 March)	5	0.005354165297695748	0.9999999999999939	0.0	46
-0.2901252	4.129272	Vita (Passio) Basilisci (5 March)	4	0.00554339138843218	1.0000000000000002	0.0	47
3.1645439	1.9275448	Vita (Passio) Basilisci (5 March)	4	0.005938737764537352	0.9999999999999997	0.0	48
-0.46167874	-4.427891	Vita (Passio) Basilisci (5 March)	3	0.007287966056169812	1.0	0.0	49
1.6724854	-1.408499	Vita (Passio) Basilisci (5 March)	2	0.003388740336746443	1.0000000000000002	0.0	50
-0.5100053	-4.4947925	Vita (Passio) Basilisci (5 March)	3	0.006370834574717818	1.0000000000000002	0.0	51
-0.42104104	-4.233694	Vita (Passio) Basilisci (5 March)	3	0.005575201020574806	1.0000000000000002	0.0	52
-1.8272232	-1.5354708	Vita (Passio) Basilisci (5 March)	1	0.005861727817233972	1.0	0.0	53
-4.042932	1.4810787	Vita (Passio) Basilisci (5 March)	5	0.0068013317170591055	1.0000000000000004	0.0	54
-1.8914533	3.1759784	Vita (Passio) Basilisci (5 March)	5	0.005209686118390827	1.0	0.0	55
3.8667238	0.27646318	Vita (Passio) Basilisci (5 March)	6	0.004775106630419096	0.9999999999999987	0.0	56
-1.8618022	3.6153235	Vita (Passio) Basilisci (5 March)	5	0.006711051482662069	1.0	0.0	57
0.73342544	1.7044104	Vita (Passio) Basilisci (5 March)	4	0.00559860901967541	1.0	0.0	58
-3.695118	5.3047605	Vita (Passio) Basilisci (5 March)	5	0.020575517926369698	1.0000000000000002	0.0	59
-2.417954	-5.6835303	Vita (Passio et miracula) Cononis martyris in Isauria (6 March)	3	0.0055289462662341795	1.0000000000000004	0.0	60
3.9648879	2.3541024	Vita (Passio et miracula) Cononis martyris in Isauria (6 March)	4	0.005256122242605836	1.0	0.0	61
1.7780054	-2.6081371	Vita (Passio et miracula) Cononis martyris in Isauria (6 March)	3	0.005470418364755617	1.0	0.0	62
0.9528018	-1.4504304	Vita (Passio et miracula) Cononis martyris in Isauria (6 March)	2	0.003236245954692557	1.0	0.0	63
-1.612736	1.0843586	Vita (Passio et miracula) Cononis martyris in Isauria (6 March)	5	0.005285698702600964	1.0000000000000004	0.0	64
6.1908	-1.3274373	Vita (Passio et miracula) Cononis martyris in Isauria (6 March)	6	0.005241172311867704	1.0000000000000009	0.0	65
